D1;MP30;00:00:00;4292;1098;1
D2;MP30;00:00:02;3767;396;1
D3;MP30;00:00:04;953;5777;1
D4;MP30;00:00:07;3154;7338;1
D5;MP30;00:00:09;3680;2346;1
D6;MP30;00:00:11;7950;4317;1
D7;MP30;00:00:14;5158;1843;1
D8;MP30;00:00:15;6931;7296;1
D9;MP30;00:00:17;3179;3672;1
D10;MP30;00:00:19;2455;5902;1
D11;MP30;00:00:22;5960;5594;1
D12;MP30;00:00:24;4078;768;1
D13;MP30;00:00:26;7423;6990;1
D14;MP30;00:00:29;1168;2274;1
D15;MP30;00:00:30;3318;5428;1
D16;MP30;00:00:32;6158;5840;1
D17;MP30;00:00:34;7928;528;1
D18;MP30;00:00:37;5369;82;1
D19;MP30;00:00:39;4289;5731;1
D20;MP30;00:00:41;4308;3491;1
D21;MP30;00:00:44;1574;3324;1
D22;MP30;00:00:45;3478;1474;1
D23;MP30;00:00:47;1363;6719;1
D24;MP30;00:00:49;7712;6431;1
D25;MP30;00:00:52;2489;2348;1
D26;MP30;00:00:54;7758;2602;1
D27;MP30;00:00:56;6241;789;1
D28;MP30;00:00:59;4891;3932;1
D29;MP30;00:01:00;3179;1225;1
D30;MP30;00:01:02;769;6387;1
D31;MP30;00:01:04;2667;1303;1
D32;MP30;00:01:07;1540;4130;1
D33;MP30;00:01:09;1747;2450;1
D34;MP30;00:01:11;6720;1853;1
D35;MP30;00:01:14;2455;7381;1
D36;MP30;00:01:15;7755;6541;1
D37;MP30;00:01:17;59;7701;1
D38;MP30;00:01:19;2808;470;1
D39;MP30;00:01:22;2839;7214;1
D40;MP30;00:01:24;4387;1033;1
D41;MP30;00:01:26;7715;4635;1
D42;MP30;00:01:29;6428;4540;1
D43;MP30;00:01:30;563;7685;1
D44;MP30;00:01:32;4922;996;1
D45;MP30;00:01:34;2528;5171;1
D46;MP30;00:01:37;6730;464;1
D47;MP30;00:01:39;1670;1233;1
D48;MP30;00:01:41;3650;1863;1
D49;MP30;00:01:44;4019;6038;1
D50;MP30;00:01:45;2326;6717;1
D51;MP30;00:01:47;6885;730;1
D52;MP30;00:01:49;4588;7229;1
D53;MP30;00:01:52;3304;1403;1
D54;MP30;00:01:54;401;7299;1
D55;MP30;00:01:56;5636;5281;1
D56;MP30;00:01:59;2474;3111;1
D57;MP30;00:02:00;6794;686;1
D58;MP30;00:02:02;2005;3431;1
D59;MP30;00:02:04;2902;6086;1
D60;MP30;00:02:07;2680;4172;1
D61;MP30;00:02:09;2402;499;1
D62;MP30;00:02:11;6692;5953;1
D63;MP30;00:02:14;4856;4867;1
D64;MP30;00:02:15;59;5186;1
D65;MP30;00:02:17;6446;3847;1
D66;MP30;00:02:19;4470;6640;1
D67;MP30;00:02:22;108;3905;1
D68;MP30;00:02:24;6745;3191;1
D69;MP30;00:02:26;5498;3312;1
D70;MP30;00:02:29;3107;7505;1
D71;MP30;00:02:30;4884;3578;1
D72;MP30;00:02:32;175;4681;1
D73;MP30;00:02:34;1677;5307;1
D74;MP30;00:02:37;5433;1392;1
D75;MP30;00:02:39;875;4433;1
D76;MP30;00:02:41;821;1274;1
D77;MP30;00:02:44;7419;4949;1
D78;MP30;00:02:45;5636;1970;1
D79;MP30;00:02:47;4469;2867;1
D80;MP30;00:02:49;6933;4763;1
D81;MP30;00:02:52;4742;592;1
D82;MP30;00:02:54;4070;6394;1
D83;MP30;00:02:56;259;5142;1
D84;MP30;00:02:59;1176;3877;1
D85;MP30;00:03:00;3367;6231;1
D86;MP30;00:03:02;197;5744;1
D87;MP30;00:03:04;3767;84;1
D88;MP30;00:03:07;4120;2767;1
D89;MP30;00:03:09;7231;90;1
D90;MP30;00:03:11;2134;768;1
D91;MP30;00:03:14;2034;3342;1
D92;MP30;00:03:15;5750;7714;1
D93;MP30;00:03:17;1574;1423;1
D94;MP30;00:03:19;5475;3086;1
D95;MP30;00:03:22;1366;2675;1
D96;MP30;00:03:24;1728;7678;1
D97;MP30;00:03:26;4852;766;1
D98;MP30;00:03:29;5293;6324;1
D99;MP30;00:03:30;888;4582;1
D100;MP30;00:03:32;937;566;1
D101;MP30;00:03:34;4845;7505;1
D102;MP30;00:03:37;1073;3011;1
D103;MP30;00:03:39;7289;7698;1
D104;MP30;00:03:41;1668;4624;1
