D1;MP30;00:00:00;6083;242;1
D2;MP30;00:00:00;453;4020;1
D3;MP30;00:00:00;131;7063;1
D4;MP30;00:00:00;1785;4570;1
D5;MP30;00:00:01;6699;6397;1
D6;MP30;00:00:01;2811;4776;1
D7;MP30;00:00:01;6006;3389;1
D8;MP30;00:00:02;5872;7722;1
D9;MP30;00:00:02;5670;2373;1
D10;MP30;00:00:02;2837;6000;1
D11;MP30;00:00:03;7556;6849;1
D12;MP30;00:00:03;7184;7447;1
D13;MP30;00:00:03;644;6687;1
D14;MP30;00:00:04;1671;3720;1
D15;MP30;00:00:04;6624;3415;1
D16;MP30;00:00:04;5352;40;1
D17;MP30;00:00:05;1463;44;1
D18;MP30;00:00:05;2474;3057;1
D19;MP30;00:00:05;2643;660;1
D20;MP30;00:00:06;106;7285;1
D21;MP30;00:00:06;4508;3919;1
D22;MP30;00:00:06;4685;7186;1
D23;MP30;00:00:07;6985;7311;1
D24;MP30;00:00:07;5959;7866;1
D25;MP30;00:00:07;855;5388;1
D26;MP30;00:00:07;6516;5921;1
D27;MP30;00:00:08;7307;926;1
D28;MP30;00:00:08;5463;5347;1
D29;MP30;00:00:08;2021;6658;1
D30;MP30;00:00:09;4522;6799;1
D31;MP30;00:00:09;7942;6405;1
D32;MP30;00:00:09;612;3866;1
D33;MP30;00:00:10;4122;6484;1
D34;MP30;00:00:10;6559;241;1
D35;MP30;00:00:10;3194;33;1
D36;MP30;00:00:11;4751;3694;1
D37;MP30;00:00:11;6821;3424;1
D38;MP30;00:00:11;4824;1558;1
D39;MP30;00:00:12;3638;5469;1
D40;MP30;00:00:12;5773;4583;1
D41;MP30;00:00:12;3827;3229;1
D42;MP30;00:00:13;3634;2222;1
D43;MP30;00:00:13;6604;6446;1
D44;MP30;00:00:13;4440;5977;1
D45;MP30;00:00:14;6614;4462;1
D46;MP30;00:00:15;968;6167;1
D47;MP30;00:00:15;5140;4660;1
D48;MP30;00:00:15;3661;5946;1
D49;MP30;00:00:15;4370;1174;1
D50;MP30;00:00:16;6420;4121;1
D51;MP30;00:00:16;2260;1251;1
D52;MP30;00:00:16;5284;1005;1
D53;MP30;00:00:17;6252;2071;1
D54;MP30;00:00:17;7752;1027;1
D55;MP30;00:00:17;6234;6459;1
D56;MP30;00:00:18;2593;2326;1
D57;MP30;00:00:18;1190;5477;1
D58;MP30;00:00:18;6080;4013;1
D59;MP30;00:00:19;7575;4414;1
D60;MP30;00:00:19;5167;3122;1
D61;MP30;00:00:19;4901;7090;1
D62;MP30;00:00:20;7407;5905;1
D63;MP30;00:00:20;290;7259;1
D64;MP30;00:00:20;7199;6808;1
D65;MP30;00:00:21;7612;7527;1
D66;MP30;00:00:21;6764;729;1
D67;MP30;00:00:21;2685;3432;1
D68;MP30;00:00:22;2070;1881;1
D69;MP30;00:00:22;3892;3907;1
D70;MP30;00:00:22;3468;7051;1
D71;MP30;00:00:22;6068;6939;1
D72;MP30;00:00:23;3026;3540;1
D73;MP30;00:00:23;7070;5668;1
D74;MP30;00:00:23;7409;1529;1
D75;MP30;00:00:24;2878;5447;1
D76;MP30;00:00:24;5547;3008;1
D77;MP30;00:00:24;5251;1628;1
D78;MP30;00:00:25;5954;5465;1
D79;MP30;00:00:25;2713;4705;1
D80;MP30;00:00:25;1831;7608;1
D81;MP30;00:00:26;4625;5824;1
D82;MP30;00:00:26;2680;882;1
D83;MP30;00:00:26;1815;2386;1
D84;MP30;00:00:27;1025;4937;1
D85;MP30;00:00:27;2356;5523;1
D86;MP30;00:00:27;1574;2996;1
D87;MP30;00:00:28;5620;4362;1
D88;MP30;00:00:28;4103;6998;1
D89;MP30;00:00:28;7134;6857;1
D90;MP30;00:00:29;891;1992;1
D91;MP30;00:00:30;3913;5974;1
D92;MP30;00:00:30;4535;5499;1
D93;MP30;00:00:30;7400;6826;1
D94;MP30;00:00:30;5270;5985;1
D95;MP30;00:00:31;7859;6010;1
D96;MP30;00:00:31;1440;805;1
D97;MP30;00:00:31;7942;1674;1
D98;MP30;00:00:32;5507;3915;1
D99;MP30;00:00:32;915;3236;1
D100;MP30;00:00:32;3505;2276;1
D101;MP30;00:00:33;2481;2856;1
D102;MP30;00:00:33;2134;2284;1
D103;MP30;00:00:33;137;3061;1
D104;MP30;00:00:34;5778;7296;1
D105;MP30;00:00:34;7868;889;1
D106;MP30;00:00:34;4981;5695;1
D107;MP30;00:00:35;6821;7893;1
D108;MP30;00:00:35;3648;2501;1
D109;MP30;00:00:35;5823;192;1
D110;MP30;00:00:36;3215;1505;1
D111;MP30;00:00:36;2389;1926;1
D112;MP30;00:00:36;7627;91;1
D113;MP30;00:00:37;1561;7671;1
D114;MP30;00:00:37;6724;596;1
D115;MP30;00:00:37;7084;4000;1
D116;MP30;00:00:37;6923;6104;1
D117;MP30;00:00:38;6636;3746;1
D118;MP30;00:00:38;413;5522;1
