D1;MP30;00:00:00;3056;5642;1
D2;MP30;00:00:00;4582;1017;1
D3;MP30;00:00:00;4387;6089;1
D4;MP30;00:00:00;1880;395;1
D5;MP30;00:00:01;4972;6430;1
D6;MP30;00:00:01;3174;6856;1
D7;MP30;00:00:01;4666;7599;1
D8;MP30;00:00:02;1601;2364;1
D9;MP30;00:00:02;3933;4514;1
D10;MP30;00:00:02;593;1781;1
D11;MP30;00:00:03;2476;7249;1
D12;MP30;00:00:03;460;7291;1
D13;MP30;00:00:03;7681;3559;1
D14;MP30;00:00:04;3650;7217;1
D15;MP30;00:00:04;2971;6254;1
D16;MP30;00:00:04;4758;4847;1
D17;MP30;00:00:05;626;5859;1
D18;MP30;00:00:05;7134;7671;1
D19;MP30;00:00:05;1770;2529;1
D20;MP30;00:00:06;100;5965;1
D21;MP30;00:00:06;1584;2423;1
D22;MP30;00:00:06;2313;4195;1
D23;MP30;00:00:07;5192;612;1
D24;MP30;00:00:07;3082;4278;1
D25;MP30;00:00:07;6036;2875;1
D26;MP30;00:00:07;7935;6885;1
D27;MP30;00:00:08;1129;2915;1
D28;MP30;00:00:08;3522;7773;1
D29;MP30;00:00:08;6475;5223;1
D30;MP30;00:00:09;517;855;1
D31;MP30;00:00:09;3120;2998;1
D32;MP30;00:00:09;1615;718;1
D33;MP30;00:00:10;3165;1386;1
D34;MP30;00:00:10;5811;4798;1
D35;MP30;00:00:10;5577;5997;1
D36;MP30;00:00:11;7705;4179;1
D37;MP30;00:00:11;4384;436;1
D38;MP30;00:00:11;5255;4028;1
D39;MP30;00:00:12;854;3996;1
D40;MP30;00:00:12;5814;3984;1
D41;MP30;00:00:12;1611;1971;1
D42;MP30;00:00:13;1265;7060;1
D43;MP30;00:00:13;6818;1654;1
D44;MP30;00:00:13;1647;451;1
D45;MP30;00:00:14;4048;7433;1
D46;MP30;00:00:15;104;5498;1
D47;MP30;00:00:15;7667;4418;1
D48;MP30;00:00:15;239;4346;1
D49;MP30;00:00:15;859;263;1
D50;MP30;00:00:16;4805;1361;1
D51;MP30;00:00:16;1726;1216;1
D52;MP30;00:00:16;55;6091;1
D53;MP30;00:00:17;3942;6044;1
D54;MP30;00:00:17;6860;5331;1
D55;MP30;00:00:17;4993;1419;1
D56;MP30;00:00:18;7815;7311;1
D57;MP30;00:00:18;7397;4226;1
D58;MP30;00:00:18;7360;6483;1
D59;MP30;00:00:19;7556;512;1
D60;MP30;00:00:19;4052;801;1
D61;MP30;00:00:19;6897;823;1
D62;MP30;00:00:20;5321;4212;1
D63;MP30;00:00:20;2890;6962;1
D64;MP30;00:00:20;7332;3229;1
D65;MP30;00:00:21;5312;5047;1
D66;MP30;00:00:21;4908;7299;1
D67;MP30;00:00:21;3611;3180;1
D68;MP30;00:00:22;2770;4107;1
D69;MP30;00:00:22;6770;3400;1
D70;MP30;00:00:22;7403;1720;1
D71;MP30;00:00:22;5885;203;1
D72;MP30;00:00:23;4296;6417;1
D73;MP30;00:00:23;2434;1403;1
D74;MP30;00:00:23;3163;2619;1
D75;MP30;00:00:24;6674;6864;1
D76;MP30;00:00:24;4795;2697;1
D77;MP30;00:00:24;3047;3516;1
D78;MP30;00:00:25;2084;440;1
D79;MP30;00:00:25;3358;1465;1
D80;MP30;00:00:25;1292;3601;1
D81;MP30;00:00:26;4756;7203;1
D82;MP30;00:00:26;6514;546;1
D83;MP30;00:00:26;4922;2673;1
D84;MP30;00:00:27;6345;2147;1
D85;MP30;00:00:27;3235;1809;1
D86;MP30;00:00:27;3294;6185;1
D87;MP30;00:00:28;1564;7568;1
D88;MP30;00:00:28;5797;3775;1
D89;MP30;00:00:28;5113;1793;1
D90;MP30;00:00:29;941;3695;1
D91;MP30;00:00:30;1584;3438;1
D92;MP30;00:00:30;1683;7321;1
D93;MP30;00:00:30;334;2470;1
D94;MP30;00:00:30;307;971;1
D95;MP30;00:00:31;2793;2782;1
D96;MP30;00:00:31;1843;2373;1
D97;MP30;00:00:31;6223;7809;1
D98;MP30;00:00:32;2810;4556;1
D99;MP30;00:00:32;5865;3774;1
D100;MP30;00:00:32;1425;2366;1
D101;MP30;00:00:33;2041;3504;1
D102;MP30;00:00:33;1508;2932;1
D103;MP30;00:00:33;9;4996;1
D104;MP30;00:00:34;4897;4328;1
D105;MP30;00:00:34;1594;7484;1
D106;MP30;00:00:34;224;3287;1
D107;MP30;00:00:35;7923;3673;1
D108;MP30;00:00:35;6282;5201;1
D109;MP30;00:00:35;3165;3863;1
D110;MP30;00:00:36;5217;2311;1
D111;MP30;00:00:36;7385;7007;1
D112;MP30;00:00:36;7552;3394;1
D113;MP30;00:00:37;4336;5480;1
D114;MP30;00:00:37;5769;1145;1
D115;MP30;00:00:37;2419;2975;1
D116;MP30;00:00:37;1434;284;1
D117;MP30;00:00:38;6306;3529;1
D118;MP30;00:00:38;1745;744;1
D119;MP30;00:00:38;4718;3337;1
D120;MP30;00:00:39;3465;627;1
D121;MP30;00:00:39;7705;3542;1
D122;MP30;00:00:39;5538;1532;1
D123;MP30;00:00:40;4382;5932;1
D124;MP30;00:00:40;961;4042;1
D125;MP30;00:00:40;3082;5171;1
D126;MP30;00:00:41;4008;260;1
D127;MP30;00:00:41;5140;2348;1
D128;MP30;00:00:41;1992;165;1
D129;MP30;00:00:42;3489;4354;1
D130;MP30;00:00:42;3515;7428;1
D131;MP30;00:00:42;6321;632;1
D132;MP30;00:00:43;7084;6881;1
D133;MP30;00:00:43;3120;978;1
D134;MP30;00:00:43;4048;604;1
D135;MP30;00:00:44;6169;6779;1
D136;MP30;00:00:45;3206;4588;1
D137;MP30;00:00:45;6937;2749;1
D138;MP30;00:00:45;972;1641;1
D139;MP30;00:00:45;4902;647;1
D140;MP30;00:00:46;6008;5490;1
D141;MP30;00:00:46;6757;116;1
D142;MP30;00:00:46;1614;47;1
D143;MP30;00:00:47;5533;2195;1
D144;MP30;00:00:47;4582;5311;1
D145;MP30;00:00:47;239;3805;1
D146;MP30;00:00:48;460;1891;1
D147;MP30;00:00:48;2059;5429;1
D148;MP30;00:00:48;3402;304;1
D149;MP30;00:00:49;5814;1416;1
D150;MP30;00:00:49;405;1889;1
D151;MP30;00:00:49;2629;2177;1
D152;MP30;00:00:50;2696;2513;1
D153;MP30;00:00:50;2038;2050;1
D154;MP30;00:00:50;1919;1433;1
D155;MP30;00:00:51;1880;1977;1
D156;MP30;00:00:51;6236;5942;1
D157;MP30;00:00:51;2795;5061;1
D158;MP30;00:00:52;2251;2329;1
D159;MP30;00:00:52;7397;4538;1
D160;MP30;00:00:52;7332;3495;1
D161;MP30;00:00:52;2505;3855;1
D162;MP30;00:00:53;1024;1506;1
D163;MP30;00:00:53;5964;4163;1
D164;MP30;00:00:53;4809;234;1
D165;MP30;00:00:54;7556;4882;1
D166;MP30;00:00:54;1564;3033;1
D167;MP30;00:00:54;5880;454;1
D168;MP30;00:00:55;471;1561;1
D169;MP30;00:00:55;5103;4999;1
D170;MP30;00:00:55;4223;6255;1
D171;MP30;00:00:56;4780;6994;1
D172;MP30;00:00:56;2534;2807;1
D173;MP30;00:00:56;6402;6051;1
D174;MP30;00:00:57;2754;703;1
D175;MP30;00:00:57;5034;3826;1
D176;MP30;00:00:57;5158;904;1
D177;MP30;00:00:58;2011;2902;1
D178;MP30;00:00:58;3025;3413;1
D179;MP30;00:00:58;3749;6981;1
D180;MP30;00:00:59;7667;4373;1
D181;MP30;00:01:00;4993;2424;1
D182;MP30;00:01:00;2638;5391;1
D183;MP30;00:01:00;1505;1890;1
D184;MP30;00:01:00;1656;5098;1
D185;MP30;00:01:01;6082;6778;1
